Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml),Unnamed: 12,nutrition_risk,Disease,Portion_Size_g,Meal_ID,Day_Type,Log_Index,Confidence_Level
Ground Lamb (1 oz filling),Protein/Meat,80,5.341214889,0.0,6.106727216,0.0,0.0,19.81018087,19.81189681,Snack,0,,Healthy,Healthy,180,38,Weekday,9464,High
Lobster (3oz steamed),Protein/Seafood,76,16.31956234,0.0,0.725146655,0.0,0.0,258.4344382,126.0299312,Dinner,250,,Healthy,Healthy,200,141,Weekend,9657,Medium
Pulled Pork Sandwich,Meal/Meat,480,26.11982531,50.1141078,19.10242311,2.856910808,14.56094724,912.2810307,77.87714307,Lunch,250,,Moderate,"Diabetes, Hypertension, Obesity",250,346,Weekend,9490,Medium
Pulled Pork Sandwich,Meal/Meat,480,23.83614997,48.70285308,19.55793563,3.124365562,15.71562365,941.8783795,74.02189062,Lunch,250,,Moderate,"Diabetes, Hypertension, Obesity",200,195,Weekday,5420,High
Biscotti (1 cookie),Dessert,110,1.901836073,17.19420166,4.073012804,0.996951558,8.882681731,47.68765215,14.54448974,Snack,0,,Healthy,Healthy,100,337,Weekend,9796,Medium
Limoncello (1.5 oz shot),Beverage,150,0.0,18.6480557,0.0,0.0,18.59315186,0.0,0.0,Snack,0,,Moderate,Diabetes,250,32,Weekday,4080,Medium
Coconut (shredded 1/4 cup),Fruit,110,0.973434878,4.46378446,10.50846008,1.984164841,1.481275935,2.990266502,0.0,Snack,0,,Healthy,Healthy,200,8,Weekend,6813,Medium
Peanut Butter & Jelly Sandwich,Meal/Processed,390,12.15807241,49.96006702,17.20856764,5.031660132,19.23995529,459.2408974,0.0,Lunch,250,,Moderate,"Diabetes, Hypertension, Obesity",100,19,Weekday,1437,Medium
Vitello Tonnato (1 serving),Meal/Meat,380,36.29674737,2.877859469,25.25563473,0.500299542,1.026955799,609.4219705,105.2558638,Lunch,0,,Moderate,"Hypertension, Obesity, Heart Disease",180,161,Weekday,3456,Medium
Egg Drop Soup (1 cup),Meal/Vegetable,65,4.821638504,5.75862352,1.983262166,0.484461876,1.030419753,793.6201223,50.55893844,Dinner,0,,Moderate,Hypertension,150,353,Weekday,783,Low
Risotto alla Milanese (1 cup),Meal/Rice,350,9.650168398,50.45037772,12.28862232,2.987378132,3.100626324,694.7024849,29.10320518,Dinner,0,,Moderate,Hypertension,100,357,Weekend,3244,Medium
Empanada (Beef 1 medium),Meal/Processed,290,10.33759138,28.62203711,15.28199086,2.998046447,3.062035173,522.6376784,29.7146542,Lunch,0,,Moderate,Hypertension,250,416,Weekend,1719,Low
Ham & Cheese Croissant,Meal/Processed,400,14.62348306,35.97804456,21.48851492,1.982457243,6.161920854,743.5411464,57.41500295,Breakfast,250,,Moderate,"Hypertension, Obesity, Heart Disease",100,448,Weekday,880,Medium
Parmigiano-Reggiano (1 tbsp),Dairy,22,1.982911804,0.203353532,1.452524271,0.0,0.0,96.92688311,4.174525626,Dinner,0,,Healthy,Healthy,150,250,Weekday,6964,Medium
Chocolate Milk (1 cup),Beverage/Dairy,200,7.66028863,25.47993432,8.357634379,1.046215427,23.75407201,159.4455893,29.04337768,Snack,0,,Moderate,Diabetes,200,23,Weekend,1632,High
Peanut Butter & Jelly Sandwich,Meal/Processed,390,11.51313969,51.99683856,16.89772523,5.160128183,20.73243049,448.6764302,0.0,Lunch,250,,Moderate,"Diabetes, Hypertension, Obesity",150,190,Weekday,3502,Medium
Maple Syrup (1 tbsp),Condiment,52,0.0,13.09709704,0.0,0.0,11.44071935,1.026542468,0.0,Breakfast,0,,Healthy,Diabetes,180,267,Weekend,6836,Medium
Beef Stroganoff (1.5 cups),Meal/Pasta,550,28.73667914,39.99759905,28.75789991,4.121578785,5.983773787,870.5240192,97.08635371,Dinner,0,,Moderate,"Hypertension, Obesity, Heart Disease",180,466,Weekend,3561,Medium
Melted Butter (for lobster),Condiment,200,0.209547291,0.0,22.6785622,0.0,0.0,164.1573105,59.30729879,Dinner,0,,Moderate,Heart Disease,200,178,Weekday,5951,Medium
Choripan (1 sandwich),Meal/Processed,550,19.26813202,38.13307041,34.0198959,2.872258433,3.853647482,1144.741259,82.41758654,Lunch,250,,Unhealthy,"Hypertension, Obesity, Heart Disease",200,109,Weekday,7802,Medium
Quesadilla (Cheese 1 medium),Meal/Processed,400,17.53043669,35.81500565,21.06738523,2.963882029,1.948758255,732.0861404,52.36764373,Lunch,250,,Moderate,"Hypertension, Obesity, Heart Disease",150,71,Weekday,5353,Medium
Caesar Salad (with chicken),Meal/Protein,470,28.81491694,14.48026272,29.63115396,3.117323492,3.055065853,921.9910284,78.30532918,Lunch,250,,Moderate,"Hypertension, Obesity, Heart Disease",150,298,Weekday,7678,High
Coffee Liqueur (1 oz),Beverage,100,0.0,14.9437559,0.0,0.0,14.82350958,1.932350532,0.0,Snack,0,,Healthy,Diabetes,100,81,Weekday,8904,Medium
French Bread (2 slices),Grain,180,5.784823465,37.09417036,0.958585855,1.915360715,1.941211597,380.6740278,0.0,Dinner,0,,Healthy,Healthy,250,473,Weekday,4420,Medium
Bacon (2 slices cooked),Protein/Meat,86,6.012076844,0.203234904,6.688617875,0.0,0.095430985,321.7850632,18.23006296,Breakfast,0,,Healthy,Healthy,180,299,Weekend,4514,High
Pear,Fruit,101,0.579223212,27.12392145,0.197089253,5.229444357,16.10848343,1.909607818,0.0,Snack,0,,Moderate,Diabetes,100,353,Weekend,1753,High
Figs (2 medium),Fruit,74,0.610791128,19.72331855,0.291113944,2.833087313,15.68215769,2.053961858,0.0,Snack,0,,Moderate,Diabetes,100,143,Weekend,2177,Medium
Pesto (1/4 cup),Condiment,290,4.9107366,3.843880038,28.10561727,2.065289235,0.957446182,579.8796576,5.148281241,Dinner,0,,Moderate,"Hypertension, Heart Disease",150,103,Weekday,3261,Medium
Cucumber (1/4 cup side),Vegetable,8,0.302166638,1.868844122,0.0,0.194658746,0.809637868,1.0152866,0.0,Breakfast,0,,Healthy,Healthy,100,358,Weekend,8866,High
Tuna Melt,Meal/Processed,450,25.81305261,33.35828025,25.55846974,3.040176919,4.010710033,919.2233516,48.55430746,Lunch,250,,Moderate,"Hypertension, Obesity, Heart Disease",180,312,Weekend,7998,Medium
Tuna Melt,Meal/Processed,450,24.18253191,30.66508463,25.60203824,3.148307445,4.136290065,891.8601932,51.73713219,Lunch,250,,Moderate,"Hypertension, Obesity, Heart Disease",150,40,Weekend,9053,Medium
Almonds (1 oz),Nut,164,5.71325612,5.815593361,13.33661762,3.433801746,0.993364487,0.976192645,0.0,Snack,0,,Healthy,Healthy,100,103,Weekday,2822,Medium
Turkey Sausage (1 patty),Protein/Meat,70,8.820990032,1.008232808,4.049798438,0.0,0.486187383,293.146901,36.47480893,Breakfast,0,,Healthy,Healthy,150,155,Weekend,9605,High
Grilled Cheese Sandwich,Meal/Processed,390,15.50196049,30.50423042,21.39613512,3.014110287,4.18746122,786.8346481,58.36296918,Lunch,0,,Moderate,"Hypertension, Obesity, Heart Disease",150,475,Weekday,7341,High
Smoothie (Fruit & Yogurt),Beverage/Meal,280,12.05650812,57.04193973,3.149866145,7.336834213,41.21344238,68.93279411,5.158883914,Breakfast,250,,Unhealthy,Diabetes,250,496,Weekend,9336,High
Lasagna (1 serving meat),Meal/Pasta,350,20.76156441,28.88307563,16.80932271,4.039468635,6.753900514,824.5648222,57.05894565,Dinner,250,,Moderate,Hypertension,180,272,Weekday,1561,High
White Wine (5 oz glass),Beverage,121,0.100842169,3.72261863,0.0,0.0,1.369939495,4.832740546,0.0,Dinner,0,,Healthy,Healthy,100,140,Weekend,8630,High
Grilled Cheese Sandwich,Meal/Processed,390,14.57277575,32.6752629,22.42762209,2.984111665,3.882098888,803.7309621,62.18739622,Lunch,0,,Moderate,"Hypertension, Obesity, Heart Disease",200,77,Weekend,1833,Low
Cacio e Pepe (1.5 cups),Meal/Pasta,500,17.59299493,65.46647702,18.58544976,3.881636642,3.010722507,704.7217326,49.0714544,Dinner,0,,Moderate,"Hypertension, Obesity",150,289,Weekday,3484,High
Pisco Sour (1 drink),Beverage,250,0.962935274,25.71691324,0.0,0.0,24.9571192,4.928874734,4.981865777,Snack,180,,Moderate,Diabetes,180,455,Weekday,982,Medium
Philly Cheesesteak (6 inch),Meal/Processed,500,25.91289139,39.72845265,26.63709086,2.90577919,4.926313332,1135.217051,71.89877145,Lunch,500,,Unhealthy,"Hypertension, Obesity, Heart Disease",100,378,Weekday,8258,Medium
Burger (cheeseburger),Meal/Processed,550,30.0,40.0,30.0,3.0,7.0,1100.0,90.0,Dinner,500,,Unhealthy,"Hypertension, Obesity, Heart Disease",150,118,Weekend,38,Medium
Chocolate (Hershey's bar 1 segment),Dessert,25,0.313785945,2.912828292,1.480376447,0.191562713,2.831187267,4.128992265,1.025461121,Snack,0,,Healthy,Healthy,180,285,Weekday,4532,Medium
Olive Oil (1 tsp garnish),Condiment,40,0.0,0.0,4.720718007,0.0,0.0,0.0,0.0,Lunch,0,,Healthy,Healthy,150,83,Weekday,1961,Medium
Turkey Sausage (1 patty),Protein/Meat,70,8.827034767,1.032706425,4.188246543,0.0,0.492787456,275.434825,34.73293352,Breakfast,0,,Healthy,Healthy,250,406,Weekend,5091,Medium
Lentil Soup (1 cup Middle Eastern),Meal/Legume,200,9.57750813,31.29562048,4.797998196,10.46711043,4.045271409,668.7113606,0.0,Lunch,250,,Moderate,Hypertension,100,144,Weekend,6770,High
Cacio e Pepe (1.5 cups),Meal/Pasta,500,17.13325575,61.84333378,19.05286102,3.862956379,2.931206667,679.9147531,52.35913937,Dinner,0,,Moderate,"Hypertension, Obesity",150,477,Weekend,9882,Medium
Sea Salt (coarse 1/4 tsp),Condiment,0,0.0,0.0,0.0,0.0,0.0,568.6491978,0.0,Snack,0,,Healthy,Hypertension,250,499,Weekday,9928,High
Vodka (1.5 oz),Beverage,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Snack,0,,Healthy,Healthy,250,351,Weekday,7310,High
Raisins (1/4 cup),Fruit,130,1.282428318,35.62226312,0.197697964,1.612050437,25.55943333,5.17868027,0.0,Snack,0,,Unhealthy,Diabetes,250,191,Weekend,3427,High
Biscuits and Gravy (1 serving),Meal/Processed,480,10.49301533,43.30328171,28.92639324,2.067295646,3.073463074,1123.940589,36.67103144,Breakfast,250,,Unhealthy,"Hypertension, Obesity, Heart Disease",250,494,Weekend,4255,Medium
Oat Milk (1 cup),Beverage/Dairy-Alt,120,3.04740491,16.44987705,5.174664119,1.939183638,6.755308983,96.13495892,0.0,Breakfast,0,,Healthy,Healthy,100,152,Weekend,5878,High
Lemon Juice (1 tbsp dressing),Condiment,4,0.104721538,1.36031971,0.0,0.10130183,0.204130523,0.0,0.0,Lunch,0,,Healthy,Healthy,180,276,Weekend,4629,Medium
Baklava (1 piece),Dessert,280,3.005660382,29.24964601,17.60769266,1.934507575,20.33726713,81.14296894,9.746937324,Snack,0,,Moderate,Diabetes,100,63,Weekend,9919,Medium
Celery Sticks (1 cup),Vegetable,14,0.623202877,2.951016582,0.200686916,1.349180321,1.176585416,76.79101111,0.0,Snack,0,,Healthy,Healthy,250,21,Weekday,5023,High
Hummus (2 tbsp),Legume,70,2.03112767,3.866144592,5.211012073,2.004147997,0.0,132.3828757,0.0,Snack,0,,Healthy,Healthy,250,364,Weekend,8511,High
Muffin (Blueberry 1 large),Grain/Dessert,380,4.785912209,53.55989789,15.48339912,1.9962457,30.03105132,364.5983579,50.00679619,Breakfast,250,,Unhealthy,"Diabetes, Obesity",180,309,Weekday,6197,Low
Apple Pie (1 slice),Dessert,410,2.931704844,60.74963157,19.44933506,2.868336412,25.90561417,325.9797001,0.0,Snack,0,,Unhealthy,"Diabetes, Obesity",100,188,Weekend,4269,High
Spaghetti Bolognese,Meal/Pasta,460,19.48697876,57.10907234,18.64365376,6.007556311,10.03422342,665.0745369,50.79435658,Dinner,250,,Moderate,"Diabetes, Hypertension, Obesity",180,334,Weekend,1945,High
Milk (2%, 1 cup),110,119.3325391,7.787356349,12.2051517,4.99638564,0.0,11.54846145,97.12080373,20,Breakfast,0.0,Healthy,Healthy,100,432,Weekend,3041,High
Beef Jerky (1 oz),Snack/Processed,116,8.961085441,3.246001414,7.086222551,0.506078497,2.428023677,588.5857481,28.616108,Snack,0,,Healthy,Hypertension,200,208,Weekend,8239,High
Tea (Green, 1 cup),110,2.097647706,0.493686022,0.0,0.0,0.0,0.0,2.061888411,0,Breakfast,261.3268061,Healthy,Healthy,150,415,Weekend,7852,Low
Asparagus (1 cup steamed),Vegetable,40,4.338617318,7.667667541,0.41885823,3.568910972,3.489393329,4.060473637,0.0,Dinner,0,,Healthy,Healthy,200,336,Weekday,7511,High
Macaroni Salad (1 cup),Meal/Pasta,380,7.613939445,28.59946139,26.17519668,2.922168173,5.944661537,770.0726763,20.11964112,Lunch,0,,Moderate,"Hypertension, Obesity, Heart Disease",150,234,Weekend,1356,High
Dim Sum (Siu Mai 3 pcs),Meal/Processed,180,11.70238402,10.06336006,9.522675536,1.92459253,0.973806547,553.1310381,57.06537545,Lunch,0,,Healthy,Hypertension,100,201,Weekend,2117,Medium
Raisins (1/4 cup),Fruit,130,1.3,34.0,0.2,1.6,25.0,5.0,0.0,Snack,0,,Moderate,Diabetes,150,129,Weekday,77,High
Veggie Burger (1 patty),Protein/Vegetarian,120,11.0,10.0,4.0,5.0,1.0,350.0,0.0,Lunch,250,,Healthy,Healthy,200,224,Weekday,144,Medium
Tuna Sauce (2 tbsp),Condiment,100,3.991460924,1.033081091,8.694627235,0.0,0.517859339,209.2690069,14.96852799,Lunch,0,,Healthy,Healthy,250,388,Weekday,5146,High
Lasagna (1 serving meat),Meal/Pasta,350,20.71645079,30.98522494,16.87874612,4.175788304,6.939443882,839.5802911,54.37760023,Dinner,250,,Moderate,Hypertension,180,463,Weekday,745,High
Quesadilla (Cheese 1 medium),Meal/Processed,400,18.63761705,35.11585587,21.07937893,2.989360212,2.028067846,723.8705469,50.98556583,Lunch,250,,Moderate,"Hypertension, Obesity, Heart Disease",100,267,Weekend,4880,High
Cereal (Frosted Flakes 1 cup),Grain/Processed,130,2.056395054,29.7068998,0.0,0.97842684,11.5079145,197.9387259,0.0,Breakfast,0,,Healthy,Diabetes,200,364,Weekend,4952,High
Mashed Potatoes (1 cup),Vegetable,230,3.896659466,34.2726897,8.000445914,3.010132185,1.972384286,334.2009358,14.46575398,Dinner,0,,Healthy,Healthy,180,306,Weekday,3833,Low
Maple Syrup (1 tbsp),Condiment,52,0.0,13.86528896,0.0,0.0,12.13839129,1.026766403,0.0,Breakfast,0,,Healthy,Diabetes,200,311,Weekday,1539,High
Limoncello (1.5 oz shot),Beverage,150,0.0,17.75883645,0.0,0.0,17.36599666,0.0,0.0,Snack,0,,Moderate,Diabetes,100,3,Weekend,3095,High
Pita Bread (White 1 large),Grain,220,6.819267217,44.46772808,1.960594439,1.927282762,1.934482943,461.7664217,0.0,Dinner,0,,Healthy,Hypertension,250,291,Weekend,6530,Medium
Waffles (2 homemade),Grain,220,5.888450493,26.6584378,8.869887641,1.534870091,3.140560253,433.8358725,46.75103839,Breakfast,0,,Healthy,Hypertension,150,436,Weekend,6346,High
Alfajores (1 cookie),Dessert,180,2.003510543,21.81850314,10.33201561,1.049583247,14.6495598,62.52581187,20.75579423,Snack,0,,Healthy,Diabetes,180,28,Weekday,1946,Medium
Clam Chowder (1 cup),Meal/Seafood,200,10.33614345,17.84549308,9.146572543,0.997506396,1.984369217,833.3905727,29.24151899,Lunch,0,,Moderate,Hypertension,180,487,Weekday,1541,Medium
Caesar Salad (with chicken),Meal/Protein,470,29.21729213,15.69411487,29.71639868,3.105270424,2.986197278,928.9440081,75.42481897,Lunch,250,,Moderate,"Hypertension, Obesity, Heart Disease",200,273,Weekend,3015,High
Peanut Butter & Jelly Sandwich,Meal/Processed,390,11.47044977,50.19902648,17.54210094,5.191701664,20.0609322,433.40848,0.0,Lunch,250,,Moderate,"Diabetes, Hypertension, Obesity",200,142,Weekend,9344,Low
Macaroni Salad (1 cup),Meal/Pasta,380,7.683467931,29.54785857,25.06364454,2.955759915,5.981272399,752.1929405,20.88950796,Lunch,0,,Moderate,"Hypertension, Obesity, Heart Disease",200,465,Weekend,853,Low
Grilled Cheese Sandwich,Meal/Processed,390,15.02610649,30.46581012,23.00675521,2.866434703,4.151002697,810.7032765,58.97907378,Lunch,0,,Moderate,"Hypertension, Obesity, Heart Disease",180,253,Weekend,7252,Low
Beef Tacos (2 hard shell),Meal/Meat,380,18.65549056,27.8406446,21.85710424,5.049633507,2.971399143,620.3411727,50.80860516,Dinner,500,,Moderate,"Hypertension, Obesity, Heart Disease",200,237,Weekend,7397,High
Collard Greens (1 cup cooked),Vegetable,60,5.185377758,10.0498132,0.956679817,6.822045414,1.037641335,39.4222136,0.0,Dinner,0,,Healthy,Healthy,180,234,Weekend,5276,High
Tiramisu (1 slice),Dessert,450,6.959481169,43.27103169,26.60837811,1.913600825,24.53452125,148.7548659,187.5957734,Snack,250,,Moderate,"Diabetes, Obesity, Heart Disease",100,110,Weekday,2326,Medium
Ham (3oz deli sliced),Protein/Meat,110,16.54781646,2.046513263,4.095408297,0.0,1.475247094,931.709567,43.25371849,Lunch,0,,Moderate,Hypertension,150,268,Weekday,6822,Medium
Chicken McNuggets (6 pcs),Meal/Processed,270,14.65799976,16.70487881,15.75714737,0.999514274,0.0,492.5999127,41.42141487,Lunch,0,,Moderate,Hypertension,180,358,Weekday,2546,Medium
Gochugaru (1 tsp),Condiment,10,0.298129028,1.876326864,0.302623,0.487297361,0.287548327,0.962023774,0.0,Dinner,0,,Healthy,Healthy,250,455,Weekday,6207,Medium
Panettone (1 slice),Dessert,320,6.004059963,48.806687,12.35987628,3.122962784,25.33905527,206.2652995,67.30231753,Snack,0,,Unhealthy,Diabetes,180,425,Weekday,3150,Medium
Aji Amarillo Paste (1 tsp),Condiment,5,0.100255889,1.00332443,0.0,0.51650196,0.488823723,52.2228322,0.0,Dinner,0,,Healthy,Healthy,180,401,Weekday,6020,Medium
Aioli (Garlic 1 tbsp),Condiment,95,0.096526632,0.506841077,10.18713448,0.0,0.104987314,69.55680667,5.123525465,Dinner,0,,Healthy,Healthy,150,165,Weekday,4456,Low
Root Beer (1 can),Beverage,150,0.0,39.07650574,0.0,0.0,40.98816126,53.97635908,0.0,Snack,355,,Unhealthy,Diabetes,250,193,Weekday,3116,Low
Wild Rice (1 cup cooked),Grain,166,6.313118059,34.79106333,0.59974413,2.878824208,1.191870468,5.027545256,0.0,Dinner,0,,Healthy,Healthy,250,59,Weekday,3807,Low
Potato (1/2 w/ pasta),Vegetable,65,1.047818615,15.67342361,0.095128435,1.006330222,0.51854431,3.031748776,0.0,Dinner,0,,Healthy,Healthy,180,369,Weekend,3022,Medium
Root Beer (1 can),Beverage,150,0.0,40.67950035,0.0,0.0,39.76079058,54.31278274,0.0,Snack,355,,Unhealthy,Diabetes,200,399,Weekend,8548,Low
Sweet Potato (1 medium baked),Vegetable,103,2.406654999,23.84536427,0.193230425,3.794729986,7.533164358,40.809215,0.0,Dinner,0,,Healthy,Healthy,150,50,Weekday,3612,Medium
Philly Cheesesteak (6 inch),Meal/Processed,500,25.89328314,39.9542744,29.30685634,2.963413345,4.824664326,1065.754926,66.50380476,Lunch,500,,Unhealthy,"Hypertension, Obesity, Heart Disease",150,294,Weekday,9258,Medium
Tofu (4oz firm),Protein/Vegetarian,90,10.21044121,2.914384177,5.237983785,2.047565226,0.966663208,10.06570357,0.0,Lunch,0,,Healthy,Healthy,180,317,Weekend,5295,Low
Frosting (Vanilla 2 tbsp),Condiment,140,0.0,22.98387667,6.167519981,0.0,22.0885759,62.10684434,0.0,Snack,0,,Moderate,Diabetes,150,332,Weekday,4857,Medium
Biscuits and Gravy (1 serving),Meal/Processed,480,10.27570419,44.25809834,27.67740354,2.052246311,2.95427106,1153.765644,36.13917701,Breakfast,250,,Unhealthy,"Hypertension, Obesity, Heart Disease",180,27,Weekday,4971,Medium
Empanada (Beef 1 medium),Meal/Processed,290,10.40254745,29.35268836,16.72106006,2.944393262,2.868547211,558.3970801,29.75516964,Lunch,0,,Moderate,Hypertension,100,405,Weekend,7707,High
Chicken McNuggets (6 pcs),Meal/Processed,270,14.43890169,15.22805347,15.92863833,0.971015247,0.0,510.6803367,38.69825925,Lunch,0,,Moderate,Hypertension,150,51,Weekday,3574,Medium
Feta Cheese (1 oz),Dairy,75,3.85688681,1.244654416,6.325872597,0.0,0.687871681,320.0712187,25.96459141,Lunch,0,,Healthy,Healthy,200,380,Weekday,9735,High
Grilled Cheese Sandwich,Meal/Processed,390,15.57095865,33.07606308,22.72410304,3.049062819,3.954452361,772.7357503,57.10523452,Lunch,0,,Moderate,"Hypertension, Obesity, Heart Disease",100,200,Weekday,8138,High
Grilled Cheese Sandwich,Meal/Processed,390,14.54860646,30.86385719,22.12291896,2.958383211,4.130643912,832.798254,62.07051697,Lunch,0,,Moderate,"Hypertension, Obesity, Heart Disease",200,156,Weekday,9899,High
S'more (1 serving),Dessert,140,1.949742629,25.02061476,3.952652409,1.043198989,15.45832884,86.19253284,0.0,Snack,0,,Moderate,Diabetes,200,436,Weekend,8352,Medium
Salsa (1/4 cup),Vegetable,20,0.804946982,4.631974539,0.100609489,1.041513096,3.106118226,242.52654,0.0,Lunch,0,,Healthy,Healthy,100,446,Weekend,9148,Medium
Pad Thai (Chicken 1.5 cups),Meal/Pasta,550,24.07037076,58.27177765,22.07707667,4.981244136,9.67958112,990.3220706,70.25509846,Dinner,500,,Moderate,"Hypertension, Obesity, Heart Disease",150,1,Weekday,2080,Medium
Mashed Potatoes (1 cup),Vegetable,230,4.0,35.0,8.0,3.0,2.0,350.0,15.0,Dinner,0,,Healthy,Healthy,180,497,Weekday,61,Medium
Turkey Sandwich (on wheat),Meal/Processed,340,22.52064046,34.29808059,11.63963827,5.095378399,5.728463446,864.3591846,49.35221263,Lunch,500,,Moderate,Hypertension,100,12,Weekday,9174,Medium
Grilled Cheese Sandwich,Meal/Processed,390,14.54019946,31.39115161,22.72267929,2.930493549,4.097966869,777.4738635,59.40330685,Lunch,0,,Moderate,"Hypertension, Obesity, Heart Disease",250,423,Weekend,2648,High
Pita Bread (White 1 large),Grain,220,7.263397601,43.39665376,2.077839732,1.933897629,1.931969116,451.3465073,0.0,Dinner,0,,Healthy,Hypertension,100,400,Weekday,5952,High
Hard-Boiled Egg (1 large),Protein,78,6.3,0.6,5.3,0.0,0.5,62.0,187.0,Snack,0,,Healthy,Healthy,100,260,Weekday,34,Low
Shepherd's Pie (1 serving),Meal/Meat,400,20.58759811,36.18115764,20.50371525,5.991335898,7.087112701,863.2769473,55.37709809,Dinner,250,,Moderate,"Hypertension, Obesity, Heart Disease",100,284,Weekday,6681,Medium
Caesar Salad (with chicken),Meal/Protein,470,30.83982578,15.62035945,30.13096915,3.060443874,3.126005929,930.6950071,77.69432425,Lunch,250,,Unhealthy,"Hypertension, Obesity, Heart Disease",100,26,Weekend,7893,Low
Peanut Butter & Jelly Sandwich,Meal/Processed,390,11.7927777,48.87712033,16.41535003,5.03291037,19.18041259,456.4997304,0.0,Lunch,250,,Moderate,"Diabetes, Hypertension, Obesity",100,105,Weekday,7030,Low
Gyro (1 sandwich),Meal/Meat,600,25.20364194,54.66570725,31.18818655,5.065685561,6.113459016,1238.283885,76.12889334,Dinner,250,,Unhealthy,"Hypertension, Obesity, Heart Disease",200,46,Weekend,7278,Low
Shrimp Scampi (1 cup),Meal/Seafood,380,21.16143742,38.72231914,15.17649133,3.054132891,3.071195706,716.1064331,138.9410533,Dinner,0,,Moderate,"Hypertension, Obesity",250,236,Weekend,4349,Medium
Tuna Melt,Meal/Processed,450,25.66886943,33.51077884,25.00054367,3.028772731,4.037064814,944.3745459,52.03757558,Lunch,250,,Moderate,"Hypertension, Obesity, Heart Disease",100,225,Weekend,1950,Medium
